date,county_fips,Pred_log_median_sale_price,median_sale_price,year,log_median_sale_price,region,log_pred_errors
2020-01-01,01007,11.694967911531121,174615.5,2020,12.070341692788782,"Bibb County, AL",0.37537378125766097
2020-02-01,01007,11.708405331170175,126000.0,2020,11.744037185933616,"Bibb County, AL",0.035631854763440884
2020-03-01,01007,11.767260150944308,104450.0,2020,11.556463766984711,"Bibb County, AL",-0.21079638395959677
2020-04-01,01007,11.798499306063635,143000.0,2020,11.870599909242044,"Bibb County, AL",0.07210060317840927
2020-05-01,01007,11.838550455093433,138900.0,2020,11.841509528742435,"Bibb County, AL",0.002959073649002164
2020-06-01,01007,11.8342391595819,99800.0,2020,11.510923462299555,"Bibb County, AL",-0.32331569728234477
2020-07-01,01007,11.769713420204786,277000.0,2020,12.531772785169476,"Bibb County, AL",0.7620593649646903
2020-08-01,01007,11.776263390552405,142500.0,2020,11.867097278690842,"Bibb County, AL",0.0908338881384374
2020-09-01,01007,11.764368270619777,182550.0,2020,12.114779387083782,"Bibb County, AL",0.3504111164640058
2020-10-01,01007,11.74623176795934,172950.0,2020,12.060757814365315,"Bibb County, AL",0.3145260464059749
2020-11-01,01007,11.686875842775462,159950.0,2020,11.982616545377663,"Bibb County, AL",0.29574070260220076
2020-12-01,01007,11.609229945081797,226000.0,2020,12.328290278254423,"Bibb County, AL",0.7190603331726262
2020-01-01,01009,11.958824637315486,154000.0,2020,11.944707881395766,"Blount County, AL",-0.014116755919719282
2020-02-01,01009,11.97660416536749,152000.0,2020,11.931635799828413,"Blount County, AL",-0.044968365539077126
2020-03-01,01009,11.97270634210721,154000.0,2020,11.944707881395766,"Blount County, AL",-0.027998460711444295
2020-04-01,01009,11.994680696273338,165000.0,2020,12.013700752882718,"Blount County, AL",0.019020056609379665
2020-05-01,01009,11.982659383631638,147500.0,2020,11.901583454762012,"Blount County, AL",-0.08107592886962678
2020-06-01,01009,11.97790968574593,196500.0,2020,12.188417710291453,"Blount County, AL",0.21050802454552375
2020-07-01,01009,11.98156615363508,166000.0,2020,12.01974306733868,"Blount County, AL",0.03817691370359988
2020-08-01,01009,11.983005285268694,190000.0,2020,12.154779351142624,"Blount County, AL",0.17177406587392952
2020-09-01,01009,11.982324960925224,179000.0,2020,12.095141084822892,"Blount County, AL",0.11281612389766771
2020-10-01,01009,11.965808027023984,199450.0,2020,12.203318857333553,"Blount County, AL",0.237510830309569
2020-11-01,01009,11.968000909395036,185000.0,2020,12.128111104060462,"Blount County, AL",0.16011019466542642
2020-12-01,01009,11.968376434700263,171000.0,2020,12.049418835484797,"Blount County, AL",0.08104240078453451
2020-01-01,01015,11.694065019220464,99500.0,2020,11.507912923146684,"Calhoun County, AL",-0.18615209607377992
2020-02-01,01015,11.683735694657809,129000.0,2020,11.76756768334381,"Calhoun County, AL",0.08383198868600061
2020-03-01,01015,11.670545943553211,121000.0,2020,11.703545824578878,"Calhoun County, AL",0.032999881025666866
2020-04-01,01015,11.658518557915812,141950.0,2020,11.863230161901118,"Calhoun County, AL",0.20471160398530586
2020-05-01,01015,11.659577370358932,129900.0,2020,11.77452020265869,"Calhoun County, AL",0.11494283229975899
2020-06-01,01015,11.652574500004127,123450.0,2020,11.723591494773325,"Calhoun County, AL",0.07101699476919876
2020-07-01,01015,11.628658632259933,129900.0,2020,11.77452020265869,"Calhoun County, AL",0.14586157039875758
2020-08-01,01015,11.615909580316302,139900.0,2020,11.848683160653573,"Calhoun County, AL",0.23277358033727147
2020-09-01,01015,11.596814653964806,149900.0,2020,11.917723684090689,"Calhoun County, AL",0.32090903012588257
2020-10-01,01015,11.589906758336268,135650.0,2020,11.817833318087077,"Calhoun County, AL",0.22792655975080933
2020-11-01,01015,11.576435648217668,155000.0,2020,11.951180395901384,"Calhoun County, AL",0.3747447476837156
2020-12-01,01015,11.55182240591577,145450.0,2020,11.887587663923348,"Calhoun County, AL",0.3357652580075783
2020-01-01,01019,11.856361196657952,115000.0,2020,11.652687407345388,"Cherokee County, AL",-0.20367378931256397
2020-02-01,01019,11.90393672494061,164000.0,2020,12.007621706806335,"Cherokee County, AL",0.10368498186572417
2020-03-01,01019,11.935869790735927,154250.0,2020,11.946329941767635,"Cherokee County, AL",0.010460151031708165
2020-04-01,01019,11.931294808607202,190875.0,2020,12.159374042520934,"Cherokee County, AL",0.22807923391373208
2020-05-01,01019,11.924607371876082,151500.0,2020,11.928340903931561,"Cherokee County, AL",0.003733532055479216
2020-06-01,01019,11.940416528455854,239000.0,2020,12.384218830913648,"Cherokee County, AL",0.44380230245779373
2020-07-01,01019,11.934135047596326,194000.0,2020,12.175613438045465,"Cherokee County, AL",0.24147839044913866
2020-08-01,01019,11.934312526556207,225000.0,2020,12.323855681186558,"Cherokee County, AL",0.38954315463035094
2020-09-01,01019,11.904112754459353,175000.0,2020,12.072541252905651,"Cherokee County, AL",0.16842849844629804
2020-10-01,01019,11.884329970880191,244955.0,2020,12.408829799187439,"Cherokee County, AL",0.5244998283072473
2020-11-01,01019,11.887704680675698,239000.0,2020,12.384218830913648,"Cherokee County, AL",0.49651415023794954
2020-12-01,01019,11.866782843158687,173500.0,2020,12.063932878369052,"Cherokee County, AL",0.197150035210365
2020-01-01,01027,11.113025044347332,49000.0,2020,10.799575577092764,"Clay County, AL",-0.3134494672545678
2020-02-01,01027,11.23153914855257,270000.0,2020,12.506177237980511,"Clay County, AL",1.27463808942794
2020-03-01,01027,11.173485306200835,158750.0,2020,11.975085916754939,"Clay County, AL",0.8016006105541038
2020-04-01,01027,11.126912121347615,152300.0,2020,11.933607538883253,"Clay County, AL",0.8066954175356376
2020-05-01,01027,11.122485984265039,143000.0,2020,11.870599909242044,"Clay County, AL",0.7481139249770052
2020-06-01,01027,10.946575097777297,195000.0,2020,12.180754837545884,"Clay County, AL",1.234179739768587
2020-07-01,01027,10.850549183255096,155000.0,2020,11.951180395901384,"Clay County, AL",1.100631212646288
2020-08-01,01027,10.677215851855113,131375.0,2020,11.785811108179253,"Clay County, AL",1.10859525632414
2020-09-01,01027,10.608983419070231,94700.0,2020,11.45846927917417,"Clay County, AL",0.8494858601039379
2020-10-01,01027,10.523085761440898,140000.0,2020,11.84939770159144,"Clay County, AL",1.3263119401505428
2020-11-01,01027,10.382700652245703,135750.0,2020,11.818570237796182,"Clay County, AL",1.4358695855504795
2020-12-01,01027,10.203391328434462,131150.0,2020,11.78409698529502,"Clay County, AL",1.5807056568605589
2020-01-01,01029,12.211779810266641,102000.0,2020,11.532728092266408,"Cleburne County, AL",-0.6790517180002329
2020-02-01,01029,12.258484132573333,129900.0,2020,11.77452020265869,"Cleburne County, AL",-0.4839639299146423
2020-03-01,01029,12.311612168771077,182500.0,2020,12.114505452004684,"Cleburne County, AL",-0.19710671676639357
2020-04-01,01029,12.363695625591706,160000.0,2020,11.982929094215963,"Cleburne County, AL",-0.3807665313757429
2020-05-01,01029,12.425561819519434,249900.0,2020,12.428816116823043,"Cleburne County, AL",0.003254297303609377
2020-06-01,01029,12.514800427240928,285000.0,2020,12.560244459250788,"Cleburne County, AL",0.04544403200985947
2020-07-01,01029,12.59193565859246,142450.0,2020,11.866746339926054,"Cleburne County, AL",-0.7251893186664056
2020-08-01,01029,12.630411021078304,167450.0,2020,12.028440078222351,"Cleburne County, AL",-0.601970942855953
2020-09-01,01029,12.663792311214733,163400.0,2020,12.00395646140804,"Cleburne County, AL",-0.6598358498066936
2020-10-01,01029,12.743052877784578,145000.0,2020,11.884489021402711,"Cleburne County, AL",-0.8585638563818669
2020-11-01,01029,12.752091013056525,140000.0,2020,11.84939770159144,"Cleburne County, AL",-0.9026933114650841
2020-12-01,01029,12.8705422513903,171500.0,2020,12.052338545588132,"Cleburne County, AL",-0.8182037058021674
